50 SPRING STREET,MANHATTAN,02 MANHATTAN,Precinct 5,01,1004810021,05/24/2016,Closed,Cleaning crew dispatched.  Owner refused.,11/01/2016,985219,202334
3009 AVENUE N,BROOKLYN,18 BROOKLYN,Precinct 63,45,3076660106,08/19/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/26/2016,999607,164167
765 FULTON STREET,BROOKLYN,02 BROOKLYN,Precinct 88,35,3021170040,08/05/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/18/2016,991464,189257
383 ATLANTIC AVENUE,BROOKLYN,02 BROOKLYN,Precinct 84,33,3001770041,07/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/14/2016,988239,189659
706 DECATUR STREET,BROOKLYN,16 BROOKLYN,Precinct 73,41,3015070001,08/09/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/11/2016,1008025,188355
337 KNICKERBOCKER AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3032470008,07/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/05/2016,1005804,194696
32A RICHARDSON STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3027310019,06/10/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/28/2016,997827,200940
620A FLATBUSH AVENUE,BROOKLYN,09 BROOKLYN,Precinct 71,40,3050260178,06/08/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/15/2016,995218,179102
2374 MCDONALD AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,47,3071460048,05/31/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/02/2016,991581,155837
160 BEDFORD AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3023110029,05/09/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/01/2016,996170,201057
160 NOSTRAND AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,33,3017530030,05/18/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/23/2016,997436,192397
5401 6 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008250010,06/22/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/03/2016,981329,172973
904 MELROSE AVENUE,BRONX,03 BRONX,Precinct 42,17,2023830005,05/11/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/01/2016,1008163,239721
276 GRAND STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3023950004,05/16/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/05/2016,995921,199095
233 CALYER STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025760024,06/04/2016,Closed,Cleaning crew dispatched.  Property cleaned.,06/29/2016,997870,204853
178 EAST   95 STREET,BROOKLYN,17 BROOKLYN,Precinct 67,41,3046300006,08/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/21/2016,1005518,180256
114 BEDFORD AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3022970015,05/30/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/07/2016,996567,201544
613 54 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008170071,11/28/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/09/2017,981497,172893
103 MCDONALD AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,39,3052640007,02/21/2017,Closed,Cleaning crew dispatched. No graffiti on property.,05/01/2017,989467,176875
2 EAST   67 STREET,MANHATTAN,08 MANHATTAN,Precinct 19,04,1013810069,02/03/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/14/2017,992801,219505
61-11 211 STREET,QUEENS,11 QUEENS,Precinct 111,23,4076010051,03/16/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/04/2017,1049170,211088
658 HENRY STREET,BROOKLYN,06 BROOKLYN,Precinct 76,39,3003720029,11/28/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/29/2017,983691,186559
1003 ELDER AVENUE,BRONX,09 BRONX,Precinct 43,17,2037130067,10/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/08/2017,1017971,239577
361 IRVING AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033530033,11/09/2016,Closed,Cleaning crew dispatched. No graffiti on property.,02/28/2017,1008611,193501
400 WEST   57 STREET,MANHATTAN,04 MANHATTAN,Precinct 18,03,1010660032,08/18/2016,Closed,Cleaning crew dispatched.  Owner refused.,01/25/2017,988087,219113
1368 MADISON STREET,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033710007,10/19/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/10/2016,1008951,193313
199 LENOX AVENUE,MANHATTAN,10 MANHATTAN,Precinct 28,09,1019040036,07/17/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/04/2016,998690,232406
895 WEST END AVENUE,MANHATTAN,07 MANHATTAN,Precinct 24,06,1018900061,08/25/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/04/2016,992636,230763
2450 NOSTRAND AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,45,3076110073,08/08/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/25/2016,999080,167034
958 NEW YORK AVENUE,BROOKLYN,17 BROOKLYN,Precinct 67,40,3048860024,06/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/25/2016,999073,176082
2396 LINDEN BOULEVARD,BROOKLYN,05 BROOKLYN,Precinct 75,42,3045010001,07/23/2016,Closed,Cleaning crew dispatched.  Owner refused.,10/07/2016,1018917,181678
175 SPENCER STREET,BROOKLYN,03 BROOKLYN,Precinct 79,33,3017630024,05/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/23/2016,996785,191664
597 KOSCIUSZKO STREET,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016040147,05/09/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/22/2016,1003592,191785
833 DEKALB AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3017760047,07/08/2016,Closed,10-90Y - Unnecessary,07/08/2016,999980,191509
6134 FIELDSTON ROAD,BRONX,08 BRONX,Precinct 50,11,2058831161,11/19/2016,Closed,Cleaning crew dispatched. No graffiti on property.,03/09/2017,1012043,270891
94-03 QUEENS BOULEVARD,QUEENS,06 QUEENS,Precinct 112,29,4020780016,06/22/2016,Closed,Cleaning crew dispatched.  Owner refused.,09/27/2016,1021499,205734
2865 WHITEPLAINS ROAD,BRONX,11 BRONX,Precinct 49,15,2045080060,12/20/2016,Closed,Cleaning crew dispatched. No graffiti on property.,04/26/2017,1020952,255314
1088 GUNHILL ROAD,BRONX,12 BRONX,Precinct 47,12,2046390026,03/08/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/18/2017,1024054,257757
676 FULTON STREET,BROOKLYN,02 BROOKLYN,Precinct 88,35,3021140021,12/28/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/29/2017,991197,189392
4049 WHITE PLAINS ROAD,BRONX,12 BRONX,Precinct 47,12,2048290001,11/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/06/2017,1023134,263496
1415 BERGEN STREET,BROOKLYN,08 BROOKLYN,Precinct 77,36,3013460010,11/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/27/2017,1001864,185336
356 WILSON AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3033420032,10/26/2016,Closed,Cleaning crew dispatched.  Property cleaned.,02/22/2017,1007502,192585
5571 BROADWAY,BRONX,08 BRONX,Precinct 50,11,2057010150,09/20/2016,Closed,Cleaning crew dispatched. No graffiti on property.,11/21/2016,1010534,259428
238 JAVA STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025520017,06/09/2016,Closed,Cleaning crew dispatched.  Property cleaned.,09/01/2016,997924,205957
106 GRAND STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3023910001,06/01/2016,Closed,Cleaning crew dispatched. No graffiti on property.,07/07/2016,994370,199904
1803 GRAVESEND NECK ROAD,BROOKLYN,15 BROOKLYN,Precinct 61,48,3073790071,04/03/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,997366,156355
1649 PACIFIC STREET,BROOKLYN,08 BROOKLYN,Precinct 77,36,3013350001,04/25/2017,Open,Site downloaded for cleaning,,1002050,185895
1954 CLINTON AVENUE,BRONX,06 BRONX,Precinct 48,17,2029510048,05/02/2017,Open,Site downloaded for cleaning,,1014611,247039
418 BROADWAY,STATEN ISLAND,01 STATEN ISLAND,Precinct 120,49,5002170051,04/24/2017,Open,Site downloaded for cleaning,,951899,169179
82 GREENE STREET,MANHATTAN,02 MANHATTAN,Precinct 1,01,1004850012,04/05/2017,Open,Site downloaded for cleaning,,984081,202863
127 EAST BROADWAY,MANHATTAN,03 MANHATTAN,Precinct 7,01,1002830041,03/13/2017,Open,Site downloaded for cleaning,,986455,199364
105 AVENUE J,BROOKLYN,12 BROOKLYN,Precinct 66,44,3065140055,04/08/2017,Open,Site downloaded for cleaning,,991026,166481
245 BERGEN STREET,BROOKLYN,02 BROOKLYN,Precinct 84,33,3001960039,03/28/2017,Open,Site downloaded for cleaning,,988612,188592
282 EAST  204 STREET,BRONX,07 BRONX,Precinct 52,11,2033340024,03/08/2017,Open,Site downloaded for cleaning,,1017696,257536
1793 FULTON STREET,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016950052,03/08/2017,Open,Site downloaded for cleaning,,1004432,186730
1307 FOSTER AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,40,3052340034,02/18/2017,Open,Site downloaded for cleaning,,994064,170013
167 METROPOLITAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,34,3023590030,03/01/2017,Open,Site downloaded for cleaning,,994955,200033
5219 4 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008070002,03/01/2017,Open,Site downloaded for cleaning,,980393,174336
357 SMITH STREET,BROOKLYN,06 BROOKLYN,Precinct 76,39,3004500003,02/10/2017,Open,Site downloaded for cleaning,,985580,186913
219-11 JAMAICA AVENUE,QUEENS,13 QUEENS,Precinct 105,23,4106950014,02/03/2017,Open,Site downloaded for cleaning,,1057476,201081
824 EAST  156 STREET,BRONX,01 BRONX,Precinct 40,17,2026650061,02/08/2017,Open,Site downloaded for cleaning,,1010867,237173
17 STANTON STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004260024,02/19/2017,Open,Site downloaded for cleaning,,986454,202506
764 AMSTERDAM AVENUE,MANHATTAN,07 MANHATTAN,Precinct 24,07,1018690029,02/18/2017,Open,Site downloaded for cleaning,,992656,228943
2472 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3068660041,03/02/2017,Open,Site downloaded for cleaning,,987648,157238
2033 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063460065,01/13/2017,Open,Site downloaded for cleaning,,985000,159345
1263 JEROME AVENUE,BRONX,04 BRONX,Precinct 44,16,2028550027,01/04/2017,Open,Site downloaded for cleaning,,1006219,244330
358 KNICKERBOCKER AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,37,3032460033,01/10/2017,Open,Site downloaded for cleaning,,1005933,194592
913 FULTON STREET,BROOKLYN,02 BROOKLYN,Precinct 88,35,3019770036,12/28/2016,Open,Site downloaded for cleaning,,993513,188270
3878 BROADWAY,MANHATTAN,12 MANHATTAN,Precinct 33,07,1021200008,12/19/2016,Open,Site downloaded for cleaning,,1000118,244254
130 ORCHARD STREET,MANHATTAN,03 MANHATTAN,Precinct 7,01,1004100004,11/29/2016,Open,Site downloaded for cleaning,,987200,201521
73 EAST   96 STREET,BROOKLYN,17 BROOKLYN,Precinct 67,41,3045990043,11/30/2016,Open,Site downloaded for cleaning,,1005057,181300
7023 FORT HAMILTON PARKWA,BROOKLYN,10 BROOKLYN,Precinct 68,43,3058970001,11/20/2016,Open,Site downloaded for cleaning,,980622,168093
52 SPRING STREET,MANHATTAN,02 MANHATTAN,Precinct 5,01,1004810020,10/13/2016,Open,Site downloaded for cleaning,,985192,202349
1449 1 AVENUE,MANHATTAN,08 MANHATTAN,Precinct 19,05,1014500023,08/26/2016,Open,Site downloaded for cleaning,,996874,219804
400 WEST  126 STREET,MANHATTAN,09 MANHATTAN,Precinct 26,07,1019660073,05/07/2017,Open,Graffiti Reported,,997086,235143
993 AVENUE OF THE AMERICAS,MANHATTAN,05 MANHATTAN,Precinct 14,04,1008120045,11/15/2016,Open,Mail returned / wrong address,,987975,213070
192 7 AVENUE SOUTH,MANHATTAN,02 MANHATTAN,Precinct 6,03,1006130053,04/10/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,983903,207537
39 CLARKSON STREET,MANHATTAN,02 MANHATTAN,Precinct 6,03,1006010072,03/30/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,982119,205079
362 OVINGTON AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3058910043,04/19/2017,Open,Site downloaded for cleaning,,977388,170297
94-05 165 STREET,QUEENS,12 QUEENS,Precinct 103,27,4101550090,04/17/2017,Open,Site downloaded for cleaning,,1041612,195534
6002 3 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3057800039,05/03/2017,Open,Site downloaded for cleaning,,978558,173171
209 20 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3006370064,03/08/2017,Open,Site downloaded for cleaning,,985942,180662
10 EAST BURNSIDE AVENUE,BRONX,05 BRONX,Precinct 46,14,2028540044,02/14/2017,Open,Site downloaded for cleaning,,1009951,250322
290 4 AVENUE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3004560034,02/03/2017,Open,Site downloaded for cleaning,,988551,185356
391 RIDER AVENUE,BRONX,01 BRONX,Precinct 40,08,2023400215,03/03/2017,Open,Site downloaded for cleaning,,1004896,236297
360 TROUTMAN STREET,BROOKLYN,04 BROOKLYN,Precinct 83,34,3031880018,02/28/2017,Open,Site downloaded for cleaning,,1005365,196342
1601 PITKIN AVENUE,BROOKLYN,16 BROOKLYN,Precinct 73,41,3034960046,02/08/2017,Open,Site downloaded for cleaning,,1008039,183085
183 CHRYSTIE STREET,MANHATTAN,03 MANHATTAN,Precinct 5,01,1004260035,01/22/2017,Open,Site downloaded for cleaning,,986441,202156
381 5 AVENUE,MANHATTAN,05 MANHATTAN,Unspecified,04,1008650073,01/10/2017,Open,Site downloaded for cleaning,,988734,212318
1686 MCDONALD AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,44,3065820050,12/16/2016,Open,Site downloaded for cleaning,,991586,162180
1338 BROADWAY,BROOKLYN,03 BROOKLYN,Precinct 81,41,3014790007,11/25/2016,Open,Site downloaded for cleaning,,1005611,190674
722 BROADWAY,BROOKLYN,01 BROOKLYN,Precinct 90,33,3022760020,11/12/2016,Open,Site downloaded for cleaning,,1000123,194756
8637 20 AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063750020,05/05/2017,Open,Graffiti Reported,,984513,159267
414 CHAUNCEY STREET,BROOKLYN,16 BROOKLYN,Precinct 73,41,3015150024,04/30/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1007621,187747
471 EAST  140 STREET,BRONX,01 BRONX,Precinct 40,08,2022850061,04/16/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1006438,234220
30-95 30 STREET,QUEENS,01 QUEENS,Precinct 114,22,4005910023,04/13/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,1005285,217974
7511 4 AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3059410006,04/09/2017,Open,Notice of Intent to Clean and Forever graffiti free form sent,,977273,169047
794 FLUSHING AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,34,3031310019,04/20/2017,Open,Site downloaded for cleaning,,1000807,194711
5616 6 AVENUE,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008400043,05/04/2017,Open,Site downloaded for cleaning,,980983,172545
683 BUSHWICK AVENUE,BROOKLYN,04 BROOKLYN,Precinct 83,34,3032050010,03/29/2017,Open,Site downloaded for cleaning,,1003183,193228
82-40 AUSTIN STREET,QUEENS,09 QUEENS,Precinct 102,29,4033370060,03/21/2017,Open,Site downloaded for cleaning,,1031244,198029
200 13 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010330032,02/24/2017,Open,Site downloaded for cleaning,,986647,182737
5910 FT HAMILTON PARKWAY,BROOKLYN,12 BROOKLYN,Precinct 66,38,3057080030,01/18/2017,Open,Site downloaded for cleaning,,982864,170069
314 52 STREET,BROOKLYN,07 BROOKLYN,Precinct 72,38,3008060012,11/25/2016,Open,Site downloaded for cleaning,,980049,174698
 8310 35 AVE,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,04/18/2017,Open,Property Research Required,,,
 pelham parkway dare avenue station,BRONX,Unspecified BRONX,Unspecified,,,03/25/2017,Open,Property Research Required,,,
113 WEST   14 STREET,MANHATTAN,04 MANHATTAN,Precinct 13,03,,03/11/2017,Open,Property Research Required,,984942,208022
 BROADWAY AND FAIRVIEW,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,03/06/2017,Open,Property Research Required,,,
 591 16 st,MANHATTAN,Unspecified MANHATTAN,Unspecified,,,09/13/2016,Open,Property Research Required,,,
14-03 DUNNE COURT,BROOKLYN,Unspecified BROOKLYN,Unspecified,,,07/25/2016,Open,Property Research Required,,,
1-49 149 STREET,QUEENS,07 QUEENS,Precinct 109,19,,06/15/2016,Open,Property Research Required,,1033719,230462
925 MCDONALD AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,44,3054080059,04/26/2017,Open,Site downloaded for cleaning,,990549,169367
93-05 168 STREET,QUEENS,12 QUEENS,Precinct 103,27,4102170001,04/17/2017,Open,Site downloaded for cleaning,,1042048,196086
1009 ALLERTON AVENUE,BRONX,11 BRONX,Precinct 49,13,2045180005,03/06/2017,Open,Site downloaded for cleaning,,1023409,254633
983 MACDONALD AVENUE,BROOKLYN,14 BROOKLYN,Precinct 70,44,3054190001,02/21/2017,Open,Site downloaded for cleaning,,990646,168698
81-22 LEFFERTS BOULEVARD,QUEENS,09 QUEENS,Precinct 102,29,4033370038,12/02/2016,Open,Site downloaded for cleaning,,1031289,197609
2150 STARLING AVENUE,BRONX,09 BRONX,Precinct 43,18,2039340046,01/25/2017,Pending,Cleaning crew dispatched.  Property cleaned.,01/19/2017,1024772,243965
125-20 JAMAICA AVENUE,QUEENS,09 QUEENS,Precinct 102,29,4093340009,01/24/2017,Pending,Cleaning crew dispatched.  Property cleaned.,01/20/2017,1032663,194724
7120 NEW UTRECHT AVENUE,BROOKLYN,11 BROOKLYN,Precinct 62,43,3061800033,06/06/2016,Closed,Cleaning crew dispatched.  Property cleaned.,08/18/2016,984496,164694
204-11 HOLLIS AVENUE,QUEENS,12 QUEENS,Precinct 103,27,4109070129,08/24/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/27/2016,1052570,196882
1685 MCDONALD AVENUE,BROOKLYN,12 BROOKLYN,Precinct 66,44,3065830066,01/13/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/18/2017,991592,162180
1143 LONGWOOD AVENUE,BRONX,02 BRONX,Precinct 41,17,2027370115,01/17/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/18/2017,1013957,235936
360 SOUTHERN BOULEVARD,BRONX,01 BRONX,Precinct 40,08,2025990035,02/08/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/13/2017,1009670,233377
562 SOUTHERN BOULEVARD,BRONX,02 BRONX,Precinct 41,08,2026030007,02/21/2017,Closed,Cleaning crew dispatched. No graffiti on property.,04/13/2017,1011047,235269
751 EAST  132 STREET,BRONX,01 BRONX,Precinct 40,17,2025610058,03/06/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/11/2017,1007790,231001
646 THROOP AVENUE,BROOKLYN,03 BROOKLYN,Precinct 79,36,3018570001,03/08/2017,Closed,Cleaning crew dispatched.  Property cleaned.,04/07/2017,1000767,187191
435 WALES AVENUE,BRONX,01 BRONX,Precinct 40,08,2025770014,01/25/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/29/2017,1009626,234344
421 BRUCKNER BOULEVARD,BRONX,01 BRONX,Precinct 40,08,2026010067,01/25/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/29/2017,1010703,233906
1301 36 STREET,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053100029,01/10/2017,Closed,Cleaning crew dispatched.  Cannot locate property.,03/28/2017,988579,173231
9017 5 AVENUE,BROOKLYN,10 BROOKLYN,Precinct 68,43,3060880013,12/25/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/27/2017,976386,164802
83-12 37 AVENUE,QUEENS,03 QUEENS,Precinct 115,21,4014710001,11/21/2016,Closed,Cleaning crew dispatched.  Property cleaned.,03/24/2017,1016623,212492
210 EAST  167 STREET,BRONX,04 BRONX,Precinct 44,16,2024560227,01/04/2017,Closed,Cleaning crew dispatched.  Property cleaned.,03/06/2017,1007426,243122
633 WASHINGTON AVENUE,BROOKLYN,08 BROOKLYN,Precinct 77,35,3011400001,10/07/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/14/2016,994259,186527
239 BOERUM STREET,BROOKLYN,01 BROOKLYN,Precinct 90,34,3030730090,10/21/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/08/2016,1001435,196632
2168 86 STREET,BROOKLYN,11 BROOKLYN,Precinct 62,47,3063800040,08/03/2016,Closed,Cleaning crew dispatched.  Property cleaned.,12/05/2016,985809,158707
556 RIVER AVENUE,BRONX,04 BRONX,Precinct 44,08,2023520006,08/18/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/22/2016,1003627,237896
1716 VICTORY BOULEVARD,STATEN ISLAND,01 STATEN ISLAND,Precinct 120,49,5007070016,07/16/2016,Closed,Cleaning crew dispatched.  Property cleaned.,11/08/2016,950682,162704
281 WEST FORDHAM ROAD,BRONX,07 BRONX,Precinct 52,14,2032350023,08/12/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/26/2016,1008600,253253
249-02 HILLSIDE AVENUE,QUEENS,13 QUEENS,Precinct 105,23,4086030079,08/22/2016,Closed,Cleaning crew dispatched. No graffiti on property.,10/26/2016,1062348,207257
129 15 STREET,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010400055,06/13/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/18/2016,986308,182339
1154 BROADWAY,BROOKLYN,03 BROOKLYN,Precinct 81,36,3016080027,08/23/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/11/2016,1004108,191796
22 SKILLMAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,34,3027510015,07/20/2016,Closed,Cleaning crew dispatched.  Property cleaned.,10/05/2016,997938,199904
988 MANHATTAN AVENUE,BROOKLYN,01 BROOKLYN,Precinct 94,33,3025330065,05/24/2016,Closed,Cleaning crew dispatched. No graffiti on property.,09/01/2016,996811,206255
162 PARK PLACE,BROOKLYN,06 BROOKLYN,Precinct 78,39,3010570005,06/13/2016,Closed,Cleaning crew dispatched. No graffiti on property.,08/24/2016,991743,186150
1301 36 STREET,BROOKLYN,12 BROOKLYN,Precinct 66,39,3053100029,05/13/2016,Closed,Cleaning crew dispatched.  Owner refused.,07/27/2016,988579,173231
70 NORTH    5 STREET,BROOKLYN,01 BROOKLYN,Precinct 94,33,3023420001,05/26/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/14/2016,994962,200954
367 U AVENUE,BROOKLYN,15 BROOKLYN,Precinct 61,47,3071040410,05/16/2016,Closed,Cleaning crew dispatched.  Property cleaned.,07/01/2016,992387,156878
115 GREENWICH AVENUE,MANHATTAN,02 MANHATTAN,Precinct 6,03,1006160027,01/06/2017,Closed,Cleaning crew dispatched. No graffiti on property.,03/30/2017,983669,208230
